Prov.8	454643	454864
Prov.9	454865	455096
Prov.10	455097	455246
Prov.11	455247	455461
Prov.12	455462	455529
Prov.13	455530	455595
Prov.14	455596	455644
Prov.15	455645	455688
Prov.16	455689	455780
Prov.17	455781	455899
Prov.18	455900	456167
Prov.19	456168	456216
Prov.20	456217	456447
Prov.21	456448	456576
Prov.22	456577	456636
Prov.23	456637	456733
Prov.24	456734	456832
Prov.25	456833	456835
Prov.26	456836	458101
Prov.27	458102	460006
Prov.28	460007	460951
Prov.29	460952	461211
Prov.30	461212	461322
Prov.31	461323	461396
Prov.32	461397	461976
Prov.33	461977	462143
Prov.34	462144	462241
Prov.35	462242	462415
Prov.36	462416	462508
Prov.37	462509	462873
Prov.38	462874	463242
Prov.39	463243	463350
Prov.40	463351	463499
Prov.41	463500	463850
Prov.42	463851	463962
Prov.43	463963	464068
Prov.44	464069	464122
Prov.45	464123	464186
Prov.46	464187	464243
Prov.47	464244	464294
Prov.48	464295	464330
Prov.49	464331	464383
Prov.50	464384	464446
Prov.51	464447	464565
Ruth.1	464566	498580
Song.1	498581	500534
Zech.1	500535	501238
Zech.2	501239	501833
Zech.3	501834	502671
Zech.4	502672	502765
Zech.5	502766	502918
Zech.6	502919	503035
Zech.7	503036	503387
Zech.8	503388	503899
Zech.9	503900	504537
Zech.10	504538	504692
